id,date,mean,target
17,2008-12-01,7.297980088454025,Aquatic
18,2008-12-01,5.86117696762085,Aquatic
19,2008-12-01,6.54802163168605,Terrestrial
20,2008-12-01,5.805656558756029,Terrestrial
1,2009-10-01,6.495571627254377,Terrestrial
2,2009-10-01,6.743719818265039,Terrestrial (coincident aquatic)
3,2009-10-01,8.031953711594493,Terrestrial (coincident aquatic)
4,2009-10-01,6.734861669995275,Terrestrial (coincident aquatic)
5,2009-10-01,5.589863047089538,Terrestrial
6,2009-10-01,5.881748079274529,Terrestrial
7,2009-10-01,6.849557145246676,Terrestrial (coincident aquatic)
8,2009-10-01,6.35462277013349,Terrestrial
9,2009-10-01,5.731137153167951,Terrestrial (coincident aquatic)
10,2009-10-01,7.494038202963369,Terrestrial (coincident aquatic)
11,2009-10-01,6.596197825043145,Aquatic
12,2009-10-01,7.84960001563733,Aquatic
13,2009-10-01,7.022666750061378,Aquatic
14,2009-10-01,8.327156066894531,Aquatic
15,2009-10-01,,Aquatic
16,2009-10-01,8.612028121948242,Aquatic
17,2009-10-01,7.996945454524114,Aquatic
18,2009-10-01,6.135979175567627,Aquatic
19,2009-10-01,6.560287639608547,Terrestrial
20,2009-10-01,5.902733850234909,Terrestrial
1,2009-11-01,7.089680742500422,Terrestrial
2,2009-11-01,7.226354593617062,Terrestrial (coincident aquatic)
3,2009-11-01,8.06821760535072,Terrestrial (coincident aquatic)
4,2009-11-01,7.316576466962149,Terrestrial (coincident aquatic)
5,2009-11-01,5.943880012581126,Terrestrial
6,2009-11-01,6.525600544564719,Terrestrial
7,2009-11-01,6.749261851954107,Terrestrial (coincident aquatic)
8,2009-11-01,6.6783222569531215,Terrestrial
9,2009-11-01,5.614823607937134,Terrestrial (coincident aquatic)
10,2009-11-01,7.841198076407401,Terrestrial (coincident aquatic)
11,2009-11-01,6.966527344866354,Aquatic
12,2009-11-01,7.785963746034589,Aquatic
13,2009-11-01,7.6730796813964846,Aquatic
14,2009-11-01,8.698577880859375,Aquatic
15,2009-11-01,,Aquatic
16,2009-11-01,9.105300903320312,Aquatic
17,2009-11-01,8.491066419161283,Aquatic
18,2009-11-01,6.621354579925537,Aquatic
19,2009-11-01,7.437170963810663,Terrestrial
20,2009-11-01,6.451291883434438,Terrestrial
1,2009-12-01,5.821876105808078,Terrestrial
2,2009-12-01,6.011869044397521,Terrestrial (coincident aquatic)
3,2009-12-01,7.1591602877510025,Terrestrial (coincident aquatic)
4,2009-12-01,6.0770741244215,Terrestrial (coincident aquatic)
5,2009-12-01,5.256167092019423,Terrestrial
6,2009-12-01,5.5622763949693,Terrestrial
7,2009-12-01,6.328257590643589,Terrestrial (coincident aquatic)
8,2009-12-01,5.970446084236966,Terrestrial
9,2009-12-01,5.249809743621388,Terrestrial (coincident aquatic)
10,2009-12-01,6.960249500150581,Terrestrial (coincident aquatic)
11,2009-12-01,6.269291498566063,Aquatic
12,2009-12-01,6.979591205993162,Aquatic
13,2009-12-01,6.4034628118022106,Aquatic
14,2009-12-01,7.504553318023682,Aquatic
15,2009-12-01,,Aquatic
16,2009-12-01,7.572020053863525,Aquatic
17,2009-12-01,7.120476796076847,Aquatic
18,2009-12-01,5.422058582305908,Aquatic
19,2009-12-01,6.410498391205322,Terrestrial
20,2009-12-01,5.544373588342214,Terrestrial
1,2010-10-01,5.887263382188262,Terrestrial
2,2010-10-01,6.229856942194922,Terrestrial (coincident aquatic)
3,2010-10-01,7.618709731795107,Terrestrial (coincident aquatic)
4,2010-10-01,6.3886995332905405,Terrestrial (coincident aquatic)
5,2010-10-01,5.593737722650183,Terrestrial
6,2010-10-01,5.941717890439903,Terrestrial
7,2010-10-01,6.669215179540223,Terrestrial (coincident aquatic)
8,2010-10-01,6.3273821910894,Terrestrial
9,2010-10-01,5.523209668876859,Terrestrial (coincident aquatic)
10,2010-10-01,7.061779453765627,Terrestrial (coincident aquatic)
11,2010-10-01,6.1727854689246415,Aquatic
12,2010-10-01,7.573679836988246,Aquatic
13,2010-10-01,6.734181955959021,Aquatic
14,2010-10-01,7.700685024261475,Aquatic
15,2010-10-01,,Aquatic
16,2010-10-01,7.95512580871582,Aquatic
17,2010-10-01,7.422052053304819,Aquatic
18,2010-10-01,5.684279918670654,Aquatic
19,2010-10-01,6.783574245485685,Terrestrial
20,2010-10-01,5.280822615739479,Terrestrial
1,2010-11-01,6.294015599273104,Terrestrial
2,2010-11-01,6.558189402119857,Terrestrial (coincident aquatic)
3,2010-11-01,7.241841833328347,Terrestrial (coincident aquatic)
4,2010-11-01,6.561001494907113,Terrestrial (coincident aquatic)
5,2010-11-01,5.262419413516794,Terrestrial
6,2010-11-01,5.7103977969707795,Terrestrial
7,2010-11-01,6.5072688871216995,Terrestrial (coincident aquatic)
8,2010-11-01,5.951981719867208,Terrestrial
9,2010-11-01,5.252545760037984,Terrestrial (coincident aquatic)
10,2010-11-01,7.429694904538326,Terrestrial (coincident aquatic)
11,2010-11-01,6.521909506985797,Aquatic
12,2010-11-01,7.420494050311082,Aquatic
13,2010-11-01,6.944485803668419,Aquatic
14,2010-11-01,8.149808883666992,Aquatic
15,2010-11-01,,Aquatic
16,2010-11-01,7.952073574066162,Aquatic
17,2010-11-01,7.719513416290282,Aquatic
18,2010-11-01,6.020709991455078,Aquatic
19,2010-11-01,6.7166750638041695,Terrestrial
20,2010-11-01,5.839759681044714,Terrestrial
1,2010-12-01,5.913588112856612,Terrestrial
2,2010-12-01,6.865926143955281,Terrestrial (coincident aquatic)
3,2010-12-01,8.377522919186758,Terrestrial (coincident aquatic)
4,2010-12-01,6.961737228227941,Terrestrial (coincident aquatic)
5,2010-12-01,5.410924534611177,Terrestrial
6,2010-12-01,5.913334892769672,Terrestrial
7,2010-12-01,6.761791780513111,Terrestrial (coincident aquatic)
8,2010-12-01,6.753208755834831,Terrestrial
9,2010-12-01,5.645230702680754,Terrestrial (coincident aquatic)
10,2010-12-01,7.859004162759784,Terrestrial (coincident aquatic)
11,2010-12-01,6.497223475371489,Aquatic
12,2010-12-01,7.42600023455736,Aquatic
13,2010-12-01,7.597490652491538,Aquatic
14,2010-12-01,9.211413383483887,Aquatic
15,2010-12-01,,Aquatic
16,2010-12-01,9.142991065979004,Aquatic
17,2010-12-01,8.68480587005615,Aquatic
18,2010-12-01,6.0465288162231445,Aquatic
19,2010-12-01,6.283189061623339,Terrestrial
20,2010-12-01,5.4578664766231055,Terrestrial
1,2011-10-01,5.890532435729491,Terrestrial
2,2011-10-01,5.7286551162036865,Terrestrial (coincident aquatic)
3,2011-10-01,7.16012383573243,Terrestrial (coincident aquatic)
4,2011-10-01,5.931593884240073,Terrestrial (coincident aquatic)
5,2011-10-01,5.303678384015599,Terrestrial
6,2011-10-01,5.441217136786093,Terrestrial
7,2011-10-01,6.427723034329753,Terrestrial (coincident aquatic)
8,2011-10-01,5.821805500925817,Terrestrial
9,2011-10-01,5.346950795525741,Terrestrial (coincident aquatic)
10,2011-10-01,6.3035009445849415,Terrestrial (coincident aquatic)
11,2011-10-01,5.790665867623319,Aquatic
12,2011-10-01,7.28553914836745,Aquatic
13,2011-10-01,6.1322625738851135,Aquatic
14,2011-10-01,6.859964370727539,Aquatic
15,2011-10-01,,Aquatic
16,2011-10-01,7.496747016906738,Aquatic
17,2011-10-01,6.730018432323749,Aquatic
18,2011-10-01,5.2162322998046875,Aquatic
19,2011-10-01,6.593710307700043,Terrestrial
20,2011-10-01,5.2988760421889705,Terrestrial
1,2011-11-01,6.17954997092162,Terrestrial
2,2011-11-01,6.380451184000509,Terrestrial (coincident aquatic)
3,2011-11-01,7.095928706417573,Terrestrial (coincident aquatic)
4,2011-11-01,6.210473178183916,Terrestrial (coincident aquatic)
5,2011-11-01,5.441729486388587,Terrestrial
6,2011-11-01,5.751069663595845,Terrestrial
7,2011-11-01,6.192806828517595,Terrestrial (coincident aquatic)
8,2011-11-01,6.057777626726658,Terrestrial
9,2011-11-01,5.452214175951093,Terrestrial (coincident aquatic)
10,2011-11-01,7.628889918318717,Terrestrial (coincident aquatic)
11,2011-11-01,7.271766000919128,Aquatic
12,2011-11-01,6.929014023753658,Aquatic
13,2011-11-01,6.442379968621758,Aquatic
14,2011-11-01,7.66607141494751,Aquatic
15,2011-11-01,,Aquatic
16,2011-11-01,7.376405715942383,Aquatic
17,2011-11-01,7.16295132270226,Aquatic
18,2011-11-01,5.884454727172852,Aquatic
19,2011-11-01,6.400227772027718,Terrestrial
20,2011-11-01,5.950837885616075,Terrestrial
1,2011-12-01,6.213084227658356,Terrestrial
2,2011-12-01,6.4164878317604925,Terrestrial (coincident aquatic)
3,2011-12-01,6.8641450002574995,Terrestrial (coincident aquatic)
4,2011-12-01,6.249448574065019,Terrestrial (coincident aquatic)
5,2011-12-01,5.33301869817071,Terrestrial
6,2011-12-01,5.748565486929706,Terrestrial
7,2011-12-01,6.084383392678228,Terrestrial (coincident aquatic)
8,2011-12-01,5.937057979034779,Terrestrial
9,2011-12-01,5.1570829220844265,Terrestrial (coincident aquatic)
10,2011-12-01,7.576291897962961,Terrestrial (coincident aquatic)
11,2011-12-01,7.122695054657247,Aquatic
12,2011-12-01,6.775886704078737,Aquatic
13,2011-12-01,6.527933571847638,Aquatic
14,2011-12-01,7.6954426765441895,Aquatic
15,2011-12-01,,Aquatic
16,2011-12-01,7.304693698883057,Aquatic
17,2011-12-01,7.207282396463246,Aquatic
18,2011-12-01,5.9390764236450195,Aquatic
19,2011-12-01,6.474759044850293,Terrestrial
20,2011-12-01,5.917633839850238,Terrestrial
1,2012-10-01,5.972561728287063,Terrestrial
2,2012-10-01,6.488965785868671,Terrestrial (coincident aquatic)
3,2012-10-01,7.589448262203087,Terrestrial (coincident aquatic)
4,2012-10-01,6.339663515578477,Terrestrial (coincident aquatic)
5,2012-10-01,5.2425784161007085,Terrestrial
6,2012-10-01,5.524981199559123,Terrestrial
7,2012-10-01,6.583388411319164,Terrestrial (coincident aquatic)
8,2012-10-01,6.0545414632064025,Terrestrial
9,2012-10-01,5.48333665736218,Terrestrial (coincident aquatic)
10,2012-10-01,7.863783532650325,Terrestrial (coincident aquatic)
11,2012-10-01,6.991212098664233,Aquatic
12,2012-10-01,7.515120373393579,Aquatic
13,2012-10-01,6.706110033828221,Aquatic
14,2012-10-01,8.34844970703125,Aquatic
15,2012-10-01,,Aquatic
16,2012-10-01,7.994718074798584,Aquatic
17,2012-10-01,7.776409515967735,Aquatic
18,2012-10-01,5.855140209197998,Aquatic
19,2012-10-01,6.360625048722526,Terrestrial
20,2012-10-01,5.555903972828436,Terrestrial
1,2012-11-01,6.091541610863575,Terrestrial
2,2012-11-01,5.979571668877429,Terrestrial (coincident aquatic)
3,2012-11-01,6.5878867883383485,Terrestrial (coincident aquatic)
4,2012-11-01,5.88976420088773,Terrestrial (coincident aquatic)
5,2012-11-01,5.233952666701651,Terrestrial
6,2012-11-01,5.466132358751479,Terrestrial
7,2012-11-01,5.98291044188341,Terrestrial (coincident aquatic)
8,2012-11-01,5.597953116005886,Terrestrial
9,2012-11-01,5.055034457025027,Terrestrial (coincident aquatic)
10,2012-11-01,6.9848368293850465,Terrestrial (coincident aquatic)
11,2012-11-01,6.617966975571551,Aquatic
12,2012-11-01,6.645586299505857,Aquatic
13,2012-11-01,6.004212435175864,Aquatic
14,2012-11-01,7.184716701507568,Aquatic
15,2012-11-01,,Aquatic
16,2012-11-01,6.987895965576172,Aquatic
17,2012-11-01,6.724062699538011,Aquatic
18,2012-11-01,5.545276165008545,Aquatic
19,2012-11-01,6.331865626217204,Terrestrial
20,2012-11-01,5.623799693721817,Terrestrial
1,2012-12-01,5.672058009862304,Terrestrial
2,2012-12-01,6.385991809294854,Terrestrial (coincident aquatic)
3,2012-12-01,7.412660967358216,Terrestrial (coincident aquatic)
4,2012-12-01,6.3984670347701105,Terrestrial (coincident aquatic)
5,2012-12-01,4.8444543841341,Terrestrial
6,2012-12-01,5.327969049344687,Terrestrial
7,2012-12-01,5.789410351608889,Terrestrial (coincident aquatic)
8,2012-12-01,5.927904941150431,Terrestrial
9,2012-12-01,4.892096755464597,Terrestrial (coincident aquatic)
10,2012-12-01,7.338986164040629,Terrestrial (coincident aquatic)
11,2012-12-01,6.042140439289704,Aquatic
12,2012-12-01,6.488316813691289,Aquatic
13,2012-12-01,6.967848598823118,Aquatic
14,2012-12-01,8.304255485534668,Aquatic
15,2012-12-01,,Aquatic
16,2012-12-01,8.245752334594727,Aquatic
17,2012-12-01,7.85368904700646,Aquatic
18,2012-12-01,5.669316291809082,Aquatic
19,2012-12-01,5.70573141377642,Terrestrial
20,2012-12-01,5.280686109838351,Terrestrial
1,2013-10-01,5.865883649740007,Terrestrial
2,2013-10-01,5.635511381680282,Terrestrial (coincident aquatic)
3,2013-10-01,6.57687958715462,Terrestrial (coincident aquatic)
4,2013-10-01,5.52699897478737,Terrestrial (coincident aquatic)
5,2013-10-01,5.184504627097522,Terrestrial
6,2013-10-01,5.328915990032979,Terrestrial
7,2013-10-01,6.024498931768672,Terrestrial (coincident aquatic)
8,2013-10-01,5.492998204801085,Terrestrial
9,2013-10-01,5.103807051348897,Terrestrial (coincident aquatic)
10,2013-10-01,6.775733549395839,Terrestrial (coincident aquatic)
11,2013-10-01,6.52550190047906,Aquatic
12,2013-10-01,6.854936823551308,Aquatic
13,2013-10-01,5.616039290053121,Aquatic
14,2013-10-01,6.818315505981445,Aquatic
15,2013-10-01,,Aquatic
16,2013-10-01,6.6978678703308105,Aquatic
17,2013-10-01,6.370259725130521,Aquatic
18,2013-10-01,5.1646881103515625,Aquatic
19,2013-10-01,6.448808211171169,Terrestrial
20,2013-10-01,5.29276215007455,Terrestrial
1,2013-11-01,6.562833981506012,Terrestrial
2,2013-11-01,6.228892316747516,Terrestrial (coincident aquatic)
3,2013-11-01,7.371454445615248,Terrestrial (coincident aquatic)
4,2013-11-01,6.224371359903206,Terrestrial (coincident aquatic)
5,2013-11-01,5.723530985548405,Terrestrial
6,2013-11-01,5.937578484445711,Terrestrial
7,2013-11-01,6.506782421461526,Terrestrial (coincident aquatic)
8,2013-11-01,6.176479420309032,Terrestrial
9,2013-11-01,5.624617378215092,Terrestrial (coincident aquatic)
10,2013-11-01,7.287605939568015,Terrestrial (coincident aquatic)
11,2013-11-01,6.828174534077785,Aquatic
12,2013-11-01,7.402216375026609,Aquatic
13,2013-11-01,6.355403784419713,Aquatic
14,2013-11-01,7.686297416687012,Aquatic
15,2013-11-01,,Aquatic
16,2013-11-01,7.65711784362793,Aquatic
17,2013-11-01,7.210110774407019,Aquatic
18,2013-11-01,5.685450553894043,Aquatic
19,2013-11-01,6.90340221777595,Terrestrial
20,2013-11-01,5.893361473022442,Terrestrial
1,2013-12-01,6.337183509056233,Terrestrial
2,2013-12-01,6.601075788502994,Terrestrial (coincident aquatic)
3,2013-12-01,7.073586240408281,Terrestrial (coincident aquatic)
4,2013-12-01,6.390602414116791,Terrestrial (coincident aquatic)
5,2013-12-01,4.963936364956028,Terrestrial
6,2013-12-01,5.441475972196966,Terrestrial
7,2013-12-01,5.995360517430608,Terrestrial (coincident aquatic)
8,2013-12-01,5.850908262471093,Terrestrial
9,2013-12-01,4.964396759246909,Terrestrial (coincident aquatic)
10,2013-12-01,7.860256052896095,Terrestrial (coincident aquatic)
11,2013-12-01,6.850976991458617,Aquatic
12,2013-12-01,6.767067682899632,Aquatic
13,2013-12-01,6.959726182530435,Aquatic
14,2013-12-01,8.620522499084473,Aquatic
15,2013-12-01,,Aquatic
16,2013-12-01,7.940679550170898,Aquatic
17,2013-12-01,7.97854210780217,Aquatic
18,2013-12-01,5.870658874511719,Aquatic
19,2013-12-01,6.103552905386535,Terrestrial
20,2013-12-01,5.6959621475844955,Terrestrial
1,2014-10-01,6.247384586728606,Terrestrial
2,2014-10-01,5.977344715096523,Terrestrial (coincident aquatic)
3,2014-10-01,7.2240673740267445,Terrestrial (coincident aquatic)
4,2014-10-01,5.977069071372663,Terrestrial (coincident aquatic)
5,2014-10-01,5.294321790194973,Terrestrial
6,2014-10-01,5.503989639621387,Terrestrial
7,2014-10-01,6.633786967033945,Terrestrial (coincident aquatic)
8,2014-10-01,5.803556592776474,Terrestrial
9,2014-10-01,5.350231467536029,Terrestrial (coincident aquatic)
10,2014-10-01,6.805531041752271,Terrestrial (coincident aquatic)
11,2014-10-01,6.181657812812112,Aquatic
12,2014-10-01,7.447184481271884,Aquatic
13,2014-10-01,6.176916470688381,Aquatic
14,2014-10-01,7.5555219650268555,Aquatic
15,2014-10-01,,Aquatic
16,2014-10-01,7.606383323669434,Aquatic
17,2014-10-01,7.11803439947275,Aquatic
18,2014-10-01,5.36869478225708,Aquatic
19,2014-10-01,6.7035052149536,Terrestrial
20,2014-10-01,5.5281859652486265,Terrestrial
1,2014-11-01,6.260669627982375,Terrestrial
2,2014-11-01,6.415774754960615,Terrestrial (coincident aquatic)
3,2014-11-01,7.66111606212447,Terrestrial (coincident aquatic)
4,2014-11-01,6.425925876796601,Terrestrial (coincident aquatic)
5,2014-11-01,5.464230837546479,Terrestrial
6,2014-11-01,5.740053433035844,Terrestrial
7,2014-11-01,6.790596659040462,Terrestrial (coincident aquatic)
8,2014-11-01,6.221091701562404,Terrestrial
9,2014-11-01,5.577005846408604,Terrestrial (coincident aquatic)
10,2014-11-01,7.286339816833431,Terrestrial (coincident aquatic)
11,2014-11-01,6.51348635563446,Aquatic
12,2014-11-01,7.895256180090646,Aquatic
13,2014-11-01,6.88535342270069,Aquatic
14,2014-11-01,8.179495811462402,Aquatic
15,2014-11-01,,Aquatic
16,2014-11-01,8.218470573425293,Aquatic
17,2014-11-01,7.7765039664048405,Aquatic
18,2014-11-01,5.7040934562683105,Aquatic
19,2014-11-01,6.278574815839162,Terrestrial
20,2014-11-01,5.698012986958563,Terrestrial
1,2014-12-01,5.526741571593704,Terrestrial
2,2014-12-01,6.302390382058706,Terrestrial (coincident aquatic)
3,2014-12-01,6.8409881792060405,Terrestrial (coincident aquatic)
4,2014-12-01,5.975337181521677,Terrestrial (coincident aquatic)
5,2014-12-01,4.886370135158307,Terrestrial
6,2014-12-01,5.349436861715309,Terrestrial
7,2014-12-01,5.849649441043389,Terrestrial (coincident aquatic)
8,2014-12-01,5.811773018893089,Terrestrial
9,2014-12-01,4.961685528830502,Terrestrial (coincident aquatic)
10,2014-12-01,7.798833417565026,Terrestrial (coincident aquatic)
11,2014-12-01,7.230664369399993,Aquatic
12,2014-12-01,6.6149388000498694,Aquatic
13,2014-12-01,6.361241953560476,Aquatic
14,2014-12-01,7.742316246032715,Aquatic
15,2014-12-01,,Aquatic
16,2014-12-01,7.111062049865723,Aquatic
17,2014-12-01,7.126825406001164,Aquatic
18,2014-12-01,5.781379222869873,Aquatic
19,2014-12-01,5.8274303952950515,Terrestrial
20,2014-12-01,5.479595645838603,Terrestrial
1,2015-10-01,5.279689172555133,Terrestrial
2,2015-10-01,5.416962460803038,Terrestrial (coincident aquatic)
3,2015-10-01,6.222491442453985,Terrestrial (coincident aquatic)
4,2015-10-01,5.3924664263448445,Terrestrial (coincident aquatic)
5,2015-10-01,4.967744394945726,Terrestrial
6,2015-10-01,5.1539082193325205,Terrestrial
7,2015-10-01,5.914467090927665,Terrestrial (coincident aquatic)
8,2015-10-01,5.292340799564715,Terrestrial
9,2015-10-01,4.869571553448697,Terrestrial (coincident aquatic)
10,2015-10-01,6.405311320704331,Terrestrial (coincident aquatic)
11,2015-10-01,6.015316087208437,Aquatic
12,2015-10-01,6.785814596690479,Aquatic
13,2015-10-01,5.643926946232828,Aquatic
14,2015-10-01,6.5912065505981445,Aquatic
15,2015-10-01,,Aquatic
16,2015-10-01,6.456405162811279,Aquatic
17,2015-10-01,6.219809935643123,Aquatic
18,2015-10-01,4.94091796875,Aquatic
19,2015-10-01,6.034331411733481,Terrestrial
20,2015-10-01,4.855944904688837,Terrestrial
1,2015-11-01,6.439907448433198,Terrestrial
2,2015-11-01,6.195042438657418,Terrestrial (coincident aquatic)
3,2015-11-01,6.489518099264542,Terrestrial (coincident aquatic)
4,2015-11-01,5.892825029610484,Terrestrial (coincident aquatic)
5,2015-11-01,5.162540019029471,Terrestrial
6,2015-11-01,5.426663206464109,Terrestrial
7,2015-11-01,5.9286193457711,Terrestrial (coincident aquatic)
8,2015-11-01,5.553389812342485,Terrestrial
9,2015-11-01,5.070570273578226,Terrestrial (coincident aquatic)
10,2015-11-01,7.342745458308565,Terrestrial (coincident aquatic)
11,2015-11-01,7.17691638350365,Aquatic
12,2015-11-01,6.649622052963857,Aquatic
13,2015-11-01,6.003369150268897,Aquatic
14,2015-11-01,7.369592189788818,Aquatic
15,2015-11-01,,Aquatic
16,2015-11-01,6.919270038604736,Aquatic
17,2015-11-01,6.826968156374417,Aquatic
18,2015-11-01,5.75356912612915,Aquatic
19,2015-11-01,6.385899062824484,Terrestrial
20,2015-11-01,6.073107943675278,Terrestrial
1,2015-12-01,5.471137868830237,Terrestrial
2,2015-12-01,5.446865332381814,Terrestrial (coincident aquatic)
3,2015-12-01,5.870588827604229,Terrestrial (coincident aquatic)
4,2015-12-01,5.285238623557831,Terrestrial (coincident aquatic)
5,2015-12-01,4.849975896066254,Terrestrial
6,2015-12-01,4.987026239409133,Terrestrial
7,2015-12-01,5.821661809768609,Terrestrial (coincident aquatic)
8,2015-12-01,5.138549035066827,Terrestrial
9,2015-12-01,4.656086346733605,Terrestrial (coincident aquatic)
10,2015-12-01,6.495818718288795,Terrestrial (coincident aquatic)
11,2015-12-01,6.316763809192412,Aquatic
12,2015-12-01,6.482888931344032,Aquatic
13,2015-12-01,5.3777581097034926,Aquatic
14,2015-12-01,6.33696174621582,Aquatic
15,2015-12-01,,Aquatic
16,2015-12-01,6.053239822387695,Aquatic
17,2015-12-01,5.872335323920616,Aquatic
18,2015-12-01,5.08912992477417,Aquatic
19,2015-12-01,5.869402813188957,Terrestrial
20,2015-12-01,5.364301280633437,Terrestrial
1,2016-10-01,5.490106861294562,Terrestrial
2,2016-10-01,5.200167081698647,Terrestrial (coincident aquatic)
3,2016-10-01,6.254841127968965,Terrestrial (coincident aquatic)
4,2016-10-01,5.130099280053243,Terrestrial (coincident aquatic)
5,2016-10-01,4.897650690497165,Terrestrial
6,2016-10-01,4.9296656818578475,Terrestrial
7,2016-10-01,6.251904354719847,Terrestrial (coincident aquatic)
8,2016-10-01,5.1980558793584875,Terrestrial
9,2016-10-01,5.022411797948086,Terrestrial (coincident aquatic)
10,2016-10-01,6.174213926999801,Terrestrial (coincident aquatic)
11,2016-10-01,6.170564826102252,Aquatic
12,2016-10-01,7.172356782828951,Aquatic
13,2016-10-01,5.146062949534213,Aquatic
14,2016-10-01,6.095275402069092,Aquatic
15,2016-10-01,,Aquatic
16,2016-10-01,6.1718878746032715,Aquatic
17,2016-10-01,5.718204645010141,Aquatic
18,2016-10-01,4.7983012199401855,Aquatic
19,2016-10-01,5.892962308519693,Terrestrial
20,2016-10-01,5.194982513850233,Terrestrial
1,2016-11-01,6.168147860015546,Terrestrial
2,2016-11-01,6.576514366107736,Terrestrial (coincident aquatic)
3,2016-11-01,6.444774874408064,Terrestrial (coincident aquatic)
4,2016-11-01,6.127674784332048,Terrestrial (coincident aquatic)
5,2016-11-01,5.02347649713819,Terrestrial
6,2016-11-01,5.467973792071016,Terrestrial
7,2016-11-01,6.0545761745190285,Terrestrial (coincident aquatic)
8,2016-11-01,5.550903983067566,Terrestrial
9,2016-11-01,4.841159935906045,Terrestrial (coincident aquatic)
10,2016-11-01,8.026344826163736,Terrestrial (coincident aquatic)
11,2016-11-01,7.5106669334396035,Aquatic
12,2016-11-01,6.76193697225228,Aquatic
13,2016-11-01,6.4928097060557155,Aquatic
14,2016-11-01,8.087839126586914,Aquatic
15,2016-11-01,,Aquatic
16,2016-11-01,7.086957931518555,Aquatic
17,2016-11-01,7.3678305332477265,Aquatic
18,2016-11-01,6.091928005218506,Aquatic
19,2016-11-01,6.05991345424324,Terrestrial
20,2016-11-01,5.915718069394024,Terrestrial
1,2016-12-01,5.946868108129543,Terrestrial
2,2016-12-01,6.083392156726648,Terrestrial (coincident aquatic)
3,2016-12-01,6.275142732663846,Terrestrial (coincident aquatic)
4,2016-12-01,5.88406754352598,Terrestrial (coincident aquatic)
5,2016-12-01,5.226280832451585,Terrestrial
6,2016-12-01,5.522134537978584,Terrestrial
7,2016-12-01,5.962196126072033,Terrestrial (coincident aquatic)
8,2016-12-01,5.6148067132884885,Terrestrial
9,2016-12-01,4.92313305835027,Terrestrial (coincident aquatic)
10,2016-12-01,7.479520756542618,Terrestrial (coincident aquatic)
11,2016-12-01,7.241819618671249,Aquatic
12,2016-12-01,6.431923802428006,Aquatic
13,2016-12-01,6.03523478347264,Aquatic
14,2016-12-01,7.163482189178467,Aquatic
15,2016-12-01,,Aquatic
16,2016-12-01,6.5831451416015625,Aquatic
17,2016-12-01,6.618610235360952,Aquatic
18,2016-12-01,5.73061466217041,Aquatic
19,2016-12-01,6.297936324503068,Terrestrial
20,2016-12-01,5.694205683355296,Terrestrial
1,2017-10-01,6.397388355076664,Terrestrial
2,2017-10-01,6.273627314993006,Terrestrial (coincident aquatic)
3,2017-10-01,7.264017901311578,Terrestrial (coincident aquatic)
4,2017-10-01,6.401300266683662,Terrestrial (coincident aquatic)
5,2017-10-01,5.413598226824044,Terrestrial
6,2017-10-01,5.786850055907962,Terrestrial
7,2017-10-01,6.25921969544926,Terrestrial (coincident aquatic)
8,2017-10-01,6.002022022734356,Terrestrial
9,2017-10-01,5.268140960139794,Terrestrial (coincident aquatic)
10,2017-10-01,6.985410551030499,Terrestrial (coincident aquatic)
11,2017-10-01,6.794698175784881,Aquatic
12,2017-10-01,7.1188518527260465,Aquatic
13,2017-10-01,6.496301834235031,Aquatic
14,2017-10-01,7.337837219238281,Aquatic
15,2017-10-01,,Aquatic
16,2017-10-01,7.914506435394287,Aquatic
17,2017-10-01,7.149400344261757,Aquatic
18,2017-10-01,5.755194664001465,Aquatic
19,2017-10-01,6.766375956625161,Terrestrial
20,2017-10-01,6.045978899588199,Terrestrial
1,2017-11-01,6.195080984505199,Terrestrial
2,2017-11-01,6.322861290307171,Terrestrial (coincident aquatic)
3,2017-11-01,6.597424506656605,Terrestrial (coincident aquatic)
4,2017-11-01,6.120923214445461,Terrestrial (coincident aquatic)
5,2017-11-01,5.101684938528863,Terrestrial
6,2017-11-01,5.361393654938664,Terrestrial
7,2017-11-01,6.230305650532764,Terrestrial (coincident aquatic)
8,2017-11-01,5.512024007206251,Terrestrial
9,2017-11-01,5.004281168793641,Terrestrial (coincident aquatic)
10,2017-11-01,7.36017673238762,Terrestrial (coincident aquatic)
11,2017-11-01,6.864181029540891,Aquatic
12,2017-11-01,6.803430751792079,Aquatic
13,2017-11-01,6.471726838658365,Aquatic
14,2017-11-01,7.703116416931152,Aquatic
15,2017-11-01,,Aquatic
16,2017-11-01,7.399994373321533,Aquatic
17,2017-11-01,7.263597488403319,Aquatic
18,2017-11-01,5.776336193084717,Aquatic
19,2017-11-01,6.6469363705434334,Terrestrial
20,2017-11-01,5.860083571164158,Terrestrial
1,2017-12-01,5.980250793491292,Terrestrial
2,2017-12-01,6.628019294122288,Terrestrial (coincident aquatic)
3,2017-12-01,6.815320725969901,Terrestrial (coincident aquatic)
4,2017-12-01,6.275029264037017,Terrestrial (coincident aquatic)
5,2017-12-01,4.990271993485241,Terrestrial
6,2017-12-01,5.430026804371397,Terrestrial
7,2017-12-01,6.227284132736903,Terrestrial (coincident aquatic)
8,2017-12-01,5.742502834774119,Terrestrial
9,2017-12-01,4.935967054583595,Terrestrial (coincident aquatic)
10,2017-12-01,8.043355582877966,Terrestrial (coincident aquatic)
11,2017-12-01,7.331211370637638,Aquatic
12,2017-12-01,6.930194124231234,Aquatic
